,org_id,repo_id,name,full_name,fork,forks_count,size,has_issues,has_wiki,language,stargazers_count,watchers_count,created_at,updated_at,homepage
1490,github,1304738,dmca,github/dmca,False,250,3516,False,False,,1328,1328,2011-01-28 23:58:38,2016-09-22 12:54:34,http://help.github.com/dmca
1494,github,2278524,hubot,github/hubot,False,2628,3551,True,True,CoffeeScript,11436,11436,2011-08-27 08:30:59,2016-09-23 03:11:30,http://hubot.github.com
1499,github,5129343,game-off-2012,github/game-off-2012,False,1407,353292,True,False,,241,241,2012-07-20 22:58:59,2016-09-19 13:20:04,https://github.com/blog/1303-github-game-off
1506,github,11426474,choosealicense.com,github/choosealicense.com,False,219,3163,True,False,HTML,676,676,2013-07-15 15:25:34,2016-09-22 18:49:56,http://choosealicense.com
1507,github,11980558,pages-gem,github/pages-gem,False,140,445,True,False,Ruby,905,905,2013-08-08 16:09:08,2016-09-22 18:49:58,http://pages.github.com
1508,github,13021798,git-lfs,github/git-lfs,False,554,12405,True,True,Go,3885,3885,2013-09-22 22:03:28,2016-09-22 08:42:00,https://git-lfs.github.com
1510,github,13597853,government.github.com,github/government.github.com,False,374,21407,True,False,HTML,360,360,2013-10-15 18:09:19,2016-09-22 18:50:12,http://government.github.com/
1511,github,15342073,training-kit,github/training-kit,False,386,74725,True,False,CSS,785,785,2013-12-20 15:47:46,2016-09-22 18:05:24,http://services.github.com/kit/
1516,github,25136308,fetch,github/fetch,False,642,563,True,False,JavaScript,10147,10147,2014-10-13 00:26:19,2016-09-23 03:39:03,http://github.github.io/fetch/
1522,github,38325182,VisualStudio,github/VisualStudio,False,266,27108,True,True,C#,638,638,2015-06-30 18:11:40,2016-09-21 21:52:30,https://visualstudio.github.com
1528,jquery,45547,sizzle,jquery/sizzle,False,803,4606,True,True,JavaScript,4740,4740,2008-08-24 20:38:54,2016-09-22 23:39:12,https://sizzlejs.com/
1530,jquery,121050,testswarm,jquery/testswarm,False,162,6377,True,True,PHP,989,989,2009-02-03 22:17:23,2016-09-22 18:46:32,http://swarm.jquery.org/
1531,jquery,167174,jquery,jquery/jquery,False,11275,45729,True,True,JavaScript,41497,41497,2009-04-03 15:20:14,2016-09-23 03:18:29,https://jquery.com/
1532,jquery,259691,qunit,jquery/qunit,False,723,6236,True,False,JavaScript,3530,3530,2009-07-24 16:26:23,2016-09-21 21:12:09,http://qunitjs.com
1534,jquery,478996,jquery-ui,jquery/jquery-ui,False,4109,46372,False,False,JavaScript,9671,9671,2010-01-19 14:40:34,2016-09-22 11:36:44,https://jqueryui.com/
1535,jquery,907410,jquery-mobile,jquery/jquery-mobile,False,2679,182293,True,True,JavaScript,9972,9972,2010-09-13 15:02:22,2016-09-23 03:45:21,https://jquerymobile.com/
1537,jquery,1064955,learn.jquery.com,jquery/learn.jquery.com,False,463,9286,True,True,JavaScript,856,856,2010-11-09 12:46:56,2016-09-22 13:07:33,https://learn.jquery.com
1539,jquery,2551451,themeroller.jquerymobile.com,jquery/themeroller.jquerymobile.com,False,73,3253,True,True,CSS,150,150,2011-10-10 22:10:01,2016-09-17 09:29:40,http://themeroller.jquerymobile.com
1540,jquery,2833537,esprima,jquery/esprima,False,529,51776,True,True,TypeScript,3308,3308,2011-11-23 05:36:43,2016-09-23 05:11:34,http://esprima.org
1541,jquery,4015965,api.jquery.com,jquery/api.jquery.com,False,214,5719,True,False,HTML,235,235,2012-04-13 13:17:42,2016-09-22 18:21:28,https://api.jquery.com
1542,jquery,5532217,PEP,jquery/PEP,False,103,1091,True,True,JavaScript,1023,1023,2012-08-23 20:49:02,2016-09-19 16:38:51,https://www.w3.org/TR/pointerevents/
1545,jquery,26022940,css-chassis,jquery/css-chassis,False,64,31451,True,True,JavaScript,290,290,2014-10-31 16:02:39,2016-09-17 09:05:00,https://css-chassis.com
1546,alibaba,1859178,asyncload,alibaba/asyncload,False,145,86,True,True,Java,202,202,2011-06-07 09:51:29,2016-09-20 14:02:46,https://github.com/agapple/asyncload
1547,alibaba,2000233,tamper,alibaba/tamper,False,55,259,True,True,Java,101,101,2011-07-05 12:06:36,2016-09-23 02:46:46,http://github.com/alibaba/tamper
1548,alibaba,2700159,druid,alibaba/druid,False,2362,49100,True,True,Java,4291,4291,2011-11-03 05:12:51,2016-09-23 04:30:04,https://github.com/alibaba/druid/wiki
1549,alibaba,2700474,fastjson,alibaba/fastjson,False,2484,10731,True,True,Java,6453,6453,2011-11-03 06:58:52,2016-09-23 04:08:05,https://github.com/alibaba/fastjson/wiki
1550,alibaba,2908405,taokeeper,alibaba/taokeeper,False,494,32536,True,True,Java,601,601,2011-12-04 02:33:33,2016-09-22 09:45:14,http://jm-blog.aliapp.com/?p=1450
1552,alibaba,3784017,tengine,alibaba/tengine,False,1386,24395,True,True,C,4695,4695,2012-03-21 06:34:37,2016-09-23 03:44:15,http://tengine.taobao.org/
1556,alibaba,4710920,dubbo,alibaba/dubbo,False,5964,10477,True,True,Java,5830,5830,2012-06-19 07:56:02,2016-09-23 04:27:02,http://dubbo.io
1557,alibaba,5176946,tfs,alibaba/tfs,False,239,1600,True,True,C++,468,468,2012-07-25 09:05:18,2016-09-21 12:18:42,http://tfs.taobao.org
1560,alibaba,7350724,nginx-tfs,alibaba/nginx-tfs,False,143,611,True,True,C,172,172,2012-12-28 06:08:15,2016-09-08 01:12:57,http://tfs.taobao.org/
1565,alibaba,8747461,node-hbase-client,alibaba/node-hbase-client,False,75,4109,True,True,JavaScript,185,185,2013-03-13 07:51:07,2016-09-22 18:49:39,https://github.com/alibaba/node-hbase-client
1569,alibaba,11412969,cobarclient,alibaba/cobarclient,False,325,968,True,True,Java,368,368,2013-07-15 02:22:23,2016-09-21 09:33:18,http://code.alibabatech.com/wiki/display/CobarClient/Home
1570,alibaba,11599809,wasp,alibaba/wasp,False,59,7941,True,True,Java,159,159,2013-07-23 04:47:25,2016-08-25 15:31:35,http://alibaba.github.io/wasp/
1571,alibaba,11601014,mdrill,alibaba/mdrill,False,532,132973,True,True,Java,877,877,2013-07-23 06:10:53,2016-09-21 02:05:04,https://github.com/alibaba/mdrill
1573,alibaba,12554530,jstorm,alibaba/jstorm,False,1325,103577,True,True,Java,2410,2410,2013-09-03 03:53:16,2016-09-23 02:38:57,http://jstorm.io
1575,alibaba,13536393,transmittable-thread-local,alibaba/transmittable-thread-local,False,178,1167,True,False,Java,293,293,2013-10-13 08:48:33,2016-09-23 01:49:15,https://github.com/alibaba/transmittable-thread-local/blob/master/README.md
1577,alibaba,16724221,dubbo-doc-static,alibaba/dubbo-doc-static,False,125,15028,False,False,JavaScript,144,144,2014-02-11 08:31:15,2016-09-22 18:50:30,http://alibaba.github.io/dubbo-doc-static/User+Guide-zh.htm
1578,alibaba,22832533,anyproxy,alibaba/anyproxy,False,312,2818,True,True,JavaScript,1581,1581,2014-08-11 08:44:47,2016-09-23 03:20:32,http://anyproxy.io
1579,alibaba,26206274,RocketMQ,alibaba/RocketMQ,False,1582,2676,True,True,Java,2549,2549,2014-11-05 06:19:56,2016-09-23 03:36:47,http://www.aliyun.com/product/ons
1581,alibaba,32944108,java-dns-cache-manipulator,alibaba/java-dns-cache-manipulator,False,55,372,True,False,Java,164,164,2015-03-26 18:11:56,2016-09-20 03:31:41,https://github.com/alibaba/java-dns-cache-manipulator/blob/master/library/README.md
1583,alibaba,41773057,f2etest,alibaba/f2etest,False,285,67009,True,True,JavaScript,1418,1418,2015-09-02 01:43:07,2016-09-23 03:13:47,http://f2etest.com/
1588,alibaba,53658802,weex,alibaba/weex,False,803,89332,True,True,Java,6494,6494,2016-03-11 10:18:11,2016-09-23 04:29:47,https://alibaba.github.io/weex
1589,alibaba,53995946,macaca,alibaba/macaca,False,147,12,True,True,,1022,1022,2016-03-16 02:52:39,2016-09-23 04:08:36,https://macacajs.github.io/macaca
1590,alibaba,64669556,BeeHive,alibaba/BeeHive,False,47,265,True,False,Objective-C,270,270,2016-08-01 13:33:11,2016-09-19 14:07:02,https://github.com/alibaba/BeeHive/blob/master/README.md
1592,alibaba,64893263,uirecorder,alibaba/uirecorder,False,47,26819,True,True,JavaScript,227,227,2016-08-04 01:57:03,2016-09-22 16:23:05,http://uirecorder.com/
1593,square,892275,retrofit,square/retrofit,False,3270,60280,True,True,Java,15765,15765,2010-09-06 21:39:43,2016-09-23 04:02:38,http://square.github.io/retrofit/
1594,square,2257786,zapp,square/zapp,False,21,936,True,True,Objective-C,184,184,2011-08-23 20:53:47,2016-08-15 10:01:42,http://corner.squareup.com/2011/11/ios-integration-testing-2.html
1595,square,2374578,cube,square/cube,False,441,2188,False,True,JavaScript,3789,3789,2011-09-12 22:02:05,2016-09-22 15:44:24,http://square.github.com/cube
1596,square,2394064,square.github.io,square/square.github.io,False,80,2030,False,False,CSS,224,224,2011-09-15 17:34:26,2016-09-18 01:26:07,http://square.github.io
1600,square,3598373,crossfilter,square/crossfilter,False,1267,2203,True,True,JavaScript,5442,5442,2012-03-02 02:10:44,2016-09-22 18:48:47,http://square.github.com/crossfilter/
1601,square,3859306,cubism,square/cubism,False,519,1811,True,True,JavaScript,4387,4387,2012-03-28 20:30:48,2016-09-22 18:48:50,http://square.github.com/cubism/
1603,square,4812336,otto,square/otto,False,860,1040,True,False,Java,4452,4452,2012-06-27 19:06:49,2016-09-22 13:01:00,http://square.github.io/otto/
1604,square,5085837,pollexor,square/pollexor,False,61,840,True,False,Java,428,428,2012-07-17 18:06:03,2016-09-18 03:22:45,http://square.github.io/pollexor/
1605,square,5152285,okhttp,square/okhttp,False,3762,33006,True,True,Java,14474,14474,2012-07-23 13:42:55,2016-09-23 04:02:36,http://square.github.io/okhttp/
1606,square,5279091,dagger,square/dagger,False,1540,7158,True,False,Java,5596,5596,2012-08-02 23:25:32,2016-09-23 04:05:52,http://square.github.io/dagger/
1609,square,5745625,tape,square/tape,False,229,817,True,False,Java,1562,1562,2012-09-10 06:18:49,2016-09-22 14:14:26,http://square.github.io/tape/
1610,square,7672099,assertj-android,square/assertj-android,False,152,3429,True,False,Java,1358,1358,2013-01-17 18:51:30,2016-09-22 22:41:03,http://square.github.io/assertj-android/
1611,square,7764585,spoon,square/spoon,False,365,39734,True,False,HTML,1819,1819,2013-01-23 00:29:36,2016-09-22 22:40:38,http://square.github.io/spoon/
1614,square,7961421,protoparser,square/protoparser,False,27,1934,True,False,Java,151,151,2013-02-01 16:24:32,2016-09-02 20:36:07,http://square.github.io/protoparser/
1617,square,9864669,mimecraft,square/mimecraft,False,31,334,True,False,Java,178,178,2013-05-05 05:48:46,2016-09-16 08:27:35,http://square.github.io/mimecraft/
1620,square,10057936,picasso,square/picasso,False,3162,13674,True,False,Java,11392,11392,2013-05-14 15:07:47,2016-09-23 03:56:32,http://square.github.io/picasso/
1631,square,17812502,okio,square/okio,False,481,1841,True,False,Java,2824,2824,2014-03-17 00:02:59,2016-09-23 03:07:18,http://square.github.io/okio/1.x/okio
1632,square,22789601,moshi,square/moshi,False,167,878,True,False,Java,2093,2093,2014-08-09 15:58:42,2016-09-22 22:48:12,http://square.github.io/moshi/1.x/moshi/
1634,square,24900746,intro-to-d3,square/intro-to-d3,False,98,1163,True,False,CSS,433,433,2014-10-07 16:53:43,2016-09-22 17:26:20,http://square.github.io/intro-to-d3
1636,square,26651710,go-jose,square/go-jose,False,65,671,True,False,Go,539,539,2014-11-14 18:27:31,2016-09-16 10:18:23,https://gopkg.in/square/go-jose.v1
1637,square,31001422,sqlbrite,square/sqlbrite,False,263,503,True,False,Java,3065,3065,2015-02-19 04:38:37,2016-09-23 03:43:53,http://square.github.io/sqlbrite/0.x/sqlbrite/index.html
1639,square,32866430,keywhiz,square/keywhiz,False,118,6072,True,True,Java,1454,1454,2015-03-25 13:31:39,2016-09-22 22:34:26,https://square.github.io/keywhiz/
1640,square,32866443,keywhiz-fs,square/keywhiz-fs,False,21,1294,True,False,Go,104,104,2015-03-25 13:31:56,2016-09-01 22:30:31,https://square.github.io/keywhiz/
1649,square,36754803,git-fastclone,square/git-fastclone,False,6,492,True,False,Ruby,141,141,2015-06-02 18:56:14,2016-09-21 03:37:27,http://square.github.io/git-fastclone/
1663,mozilla,347655,zamboni,mozilla/zamboni,False,259,464903,False,False,Python,483,483,2009-10-23 19:35:34,2016-09-07 22:04:21,http://marketplace.readthedocs.org/en/latest/topics/backend.html
1664,mozilla,489645,kitsune,mozilla/kitsune,False,367,138383,False,False,Python,359,359,2010-01-26 18:53:57,2016-09-20 16:19:45,http://support.mozilla.com/
1666,mozilla,679377,popcorn-js,mozilla/popcorn-js,False,608,83350,True,True,JavaScript,2037,2037,2010-05-21 17:40:35,2016-09-20 02:48:08,http://popcornjs.org
1667,mozilla,748030,addon-sdk,mozilla/addon-sdk,False,320,27050,False,True,,678,678,2010-06-30 00:38:20,2016-09-22 18:47:38,https://wiki.mozilla.org/Labs/Jetpack
1668,mozilla,875389,openwebapps,mozilla/openwebapps,False,132,53104,True,True,JavaScript,283,283,2010-08-31 17:43:08,2016-07-14 01:51:50,https://apps.mozillalabs.com/
1669,mozilla,883327,skywriter,mozilla/skywriter,False,21,21875,False,True,JavaScript,478,478,2010-09-02 13:43:08,2016-08-20 20:47:31,http://mozillalabs.com/skywriter/
1670,mozilla,925249,jschannel,mozilla/jschannel,False,54,365,True,False,JavaScript,164,164,2010-09-20 15:43:28,2016-09-01 15:18:47,http://mozilla.github.com/jschannel/docs/
1671,mozilla,952058,chromeless,mozilla/chromeless,False,106,5991,True,False,JavaScript,722,722,2010-09-30 18:54:02,2016-09-22 18:47:42,http://mozillalabs.com/chromeless
1672,mozilla,965122,rainbow,mozilla/rainbow,False,21,9230,True,True,C,116,116,2010-10-05 23:12:21,2016-05-28 14:07:40,https://github.com/mozilla/rainbow
1674,mozilla,982699,task.js,mozilla/task.js,False,75,1674,True,True,JavaScript,1554,1554,2010-10-12 23:43:51,2016-09-17 08:49:19,http://taskjs.org
1675,mozilla,987948,prospector,mozilla/prospector,False,39,3110,True,False,JavaScript,141,141,2010-10-14 19:39:09,2016-08-16 12:33:29,https://mozillalabs.com/prospector/
1677,mozilla,1204294,playdoh,mozilla/playdoh,False,128,1010,True,False,Python,771,771,2010-12-28 22:47:55,2016-09-20 15:51:37,http://playdoh.rtfd.org
1678,mozilla,1352520,kuma,mozilla/kuma,False,522,179124,True,False,HTML,855,855,2011-02-10 21:48:06,2016-09-22 17:47:57,https://developer.mozilla.org
1679,mozilla,1385890,pontoon,mozilla/pontoon,False,51,20511,False,False,Python,136,136,2011-02-19 11:25:51,2016-09-20 02:28:06,https://pontoon.mozilla.org/
1681,mozilla,1578548,persona,mozilla/persona,False,278,50100,True,True,JavaScript,1835,1835,2011-04-06 18:28:20,2016-09-22 15:32:44,https://login.persona.org
1682,mozilla,1616665,bedrock,mozilla/bedrock,False,440,396665,True,False,HTML,314,314,2011-04-14 22:57:57,2016-09-20 21:10:34,https://www.mozilla.org
1684,mozilla,1726649,openbadges-backpack,mozilla/openbadges-backpack,False,259,12572,True,True,JavaScript,802,802,2011-05-10 06:51:42,2016-09-22 19:32:12,https://backpack.openbadges.org/
1685,mozilla,1735239,Addon-Tests,mozilla/Addon-Tests,False,160,4585,True,False,Python,109,109,2011-05-11 20:39:29,2016-09-22 03:38:45,https://addons.mozilla.org/
1686,mozilla,1739767,rhino,mozilla/rhino,False,365,20326,True,False,C++,1197,1197,2011-05-12 18:47:26,2016-09-19 23:24:57,https://www.mozilla.org/rhino/
1687,mozilla,1757973,elasticutils,mozilla/elasticutils,False,83,2550,True,True,Python,248,248,2011-05-16 22:15:32,2016-09-20 15:51:37,http://elasticutils.rtfd.org
1688,mozilla,1795049,dxr,mozilla/dxr,False,161,13387,True,True,Python,441,441,2011-05-24 18:52:38,2016-09-22 00:31:05,https://dxr.readthedocs.org/
1689,mozilla,1799884,mozillians,mozilla/mozillians,False,292,34144,False,False,Python,180,180,2011-05-25 16:38:54,2016-09-20 15:51:37,https://mozillians.org/
1690,mozilla,1989551,lightbeam,mozilla/lightbeam,False,151,25661,True,True,JavaScript,575,575,2011-07-03 00:09:46,2016-09-22 18:48:15,https://addons.mozilla.org/en-US/firefox/addon/lightbeam/
1691,mozilla,1996188,butter,mozilla/butter,False,144,172684,False,True,JavaScript,291,291,2011-07-04 16:02:06,2016-09-22 11:06:35,http://mozillapopcorn.org
1692,mozilla,2014930,source-map,mozilla/source-map,False,133,5663,True,True,JavaScript,832,832,2011-07-07 22:07:39,2016-09-19 00:34:12,https://wiki.mozilla.org/DevTools
1694,mozilla,2086667,django-badger,mozilla/django-badger,False,60,871,True,False,Python,110,110,2011-07-22 01:38:37,2016-07-27 15:09:04,https://github.com/mozilla/django-badger
1695,mozilla,2199795,browserid-crypto,mozilla/browserid-crypto,False,28,420,True,False,JavaScript,143,143,2011-08-12 23:59:55,2016-09-06 21:35:10,http://identity.mozilla.com
1696,mozilla,2263742,socorro,mozilla/socorro,False,161,178216,False,False,Python,314,314,2011-08-24 19:21:49,2016-09-22 18:48:17,https://wiki.mozilla.org/Socorro
1697,mozilla,2269868,rr,mozilla/rr,False,167,54290,True,True,C++,1941,1941,2011-08-25 18:59:32,2016-09-23 04:52:23,http://rr-project.org/
1698,mozilla,2491285,BrowserQuest,mozilla/BrowserQuest,False,2020,68445,False,True,JavaScript,6364,6364,2011-09-30 18:47:48,2016-09-22 22:19:18,http://browserquest.mozilla.org/
1699,mozilla,2797815,mozilla-central,mozilla/mozilla-central,False,332,2312041,False,True,C++,324,324,2011-11-17 19:03:20,2016-09-22 18:48:32,http://mozilla.org/
1708,mozilla,4115692,mortar,mozilla/mortar,False,59,12854,True,False,,374,374,2012-04-23 17:20:59,2016-09-16 17:37:57,https://wiki.mozilla.org/Apps/Mortar
1713,mozilla,5351666,nunjucks,mozilla/nunjucks,False,300,7108,True,False,JavaScript,3414,3414,2012-08-09 05:40:44,2016-09-22 22:26:51,https://mozilla.github.io/nunjucks/
1714,mozilla,5707670,r2d2b2g,mozilla/r2d2b2g,False,146,5153,True,True,JavaScript,412,412,2012-09-06 19:51:04,2016-08-03 23:11:22,https://addons.mozilla.org/en-US/firefox/addon/firefox-os-simulator/
1716,mozilla,7009393,togetherjs,mozilla/togetherjs,False,665,35005,True,True,JavaScript,5581,5581,2012-12-05 00:15:41,2016-09-22 10:47:18,https://togetherjs.com
1718,mozilla,8046076,fireplace,mozilla/fireplace,False,215,93845,True,True,JavaScript,105,105,2013-02-06 06:41:06,2016-09-20 05:26:25,https://marketplace.firefox.com/
1719,mozilla,9349840,thimble.mozilla.org,mozilla/thimble.mozilla.org,False,181,20872,True,True,JavaScript,733,733,2013-04-10 15:54:34,2016-09-22 20:38:16,https://thimble.mozilla.org
1720,mozilla,9521528,ichnaea,mozilla/ichnaea,False,57,31718,True,False,JavaScript,268,268,2013-04-18 12:51:09,2016-08-19 07:20:18,http://location.services.mozilla.com
1721,mozilla,9989556,popcorn.webmaker.org,mozilla/popcorn.webmaker.org,False,130,13101,True,True,JavaScript,139,139,2013-05-10 20:15:43,2016-09-22 18:49:52,https://blog.webmaker.org/product-update-for-appmaker-and-popcorn-maker
1722,mozilla,10041891,fxa-auth-server,mozilla/fxa-auth-server,False,65,6658,True,True,JavaScript,244,244,2013-05-13 21:42:48,2016-09-22 18:49:52,https://wiki.mozilla.org/Identity/Firefox_Accounts
1724,mozilla,11164718,MozStumbler,mozilla/MozStumbler,False,201,11882,True,True,Java,508,508,2013-07-04 01:22:30,2016-09-14 11:29:57,http://location.services.mozilla.com
1725,mozilla,11298679,vtt.js,mozilla/vtt.js,False,39,1555,True,True,JavaScript,119,119,2013-07-10 01:22:14,2016-09-21 11:03:43,http://dev.w3.org/html5/webvtt/
1728,mozilla,12719968,mig,mozilla/mig,False,131,20040,True,False,Go,774,774,2013-09-10 04:04:40,2016-09-21 17:45:09,http://mig.mozilla.org/
1729,mozilla,13042462,Fira,mozilla/Fira,False,188,603112,True,True,CSS,2869,2869,2013-09-23 17:43:47,2016-09-23 00:02:31,mozilla.github.io/Fira
1730,mozilla,13509108,gecko-dev,mozilla/gecko-dev,False,868,2986948,False,False,,739,739,2013-10-11 20:35:42,2016-09-22 23:55:59,https://developer.mozilla.org/docs/Introduction
1731,mozilla,13592125,openbadges-badgekit,mozilla/openbadges-badgekit,False,65,6645,True,True,JavaScript,107,107,2013-10-15 14:23:03,2016-09-16 19:47:12,https://badgekit.org
1734,mozilla,16416867,addons-server,mozilla/addons-server,False,171,651523,True,False,Python,119,119,2014-01-31 18:44:15,2016-09-22 03:40:27,https://addons.mozilla.org/
1737,mozilla,18157374,crontabber,mozilla/crontabber,False,13,280,True,True,Python,120,120,2014-03-26 23:11:32,2016-09-05 08:32:12,https://crontabber.readthedocs.org/
1739,mozilla,19353482,metrics-graphics,mozilla/metrics-graphics,False,363,6326,True,True,JavaScript,6232,6232,2014-05-01 18:25:52,2016-09-22 19:56:19,http://metricsgraphicsjs.org
1742,mozilla,21954930,node-firefox,mozilla/node-firefox,False,12,402,True,True,JavaScript,276,276,2014-07-17 19:35:36,2016-09-21 20:58:10,https://www.npmjs.org/package/firefox
1743,mozilla,22361331,webmaker-android,mozilla/webmaker-android,False,104,21120,True,False,Java,132,132,2014-07-28 23:25:53,2016-09-20 01:24:28,https://play.google.com/store/apps/details?id=org.mozilla.webmaker
1744,mozilla,22617454,seasponge,mozilla/seasponge,False,30,1491,True,True,CoffeeScript,155,155,2014-08-04 19:43:51,2016-09-07 12:33:03,http://mozilla.github.io/seasponge/
1748,mozilla,25412701,server-side-tls,mozilla/server-side-tls,False,77,888,True,True,HTML,541,541,2014-10-18 23:21:24,2016-09-22 12:12:11,https://mozilla.github.io/server-side-tls/ssl-config-generator/
1753,mozilla,42949529,serviceworker-cookbook,mozilla/serviceworker-cookbook,False,58,17136,True,True,JavaScript,482,482,2015-09-22 17:28:47,2016-09-20 14:38:35,https://serviceworke.rs/
1754,mozilla,43447626,platform-status,mozilla/platform-status,False,29,1780,True,True,JavaScript,112,112,2015-09-30 17:25:18,2016-09-09 17:01:48,https://platform-status.mozilla.org/
1757,mozilla,51037508,http-observatory,mozilla/http-observatory,False,62,307,True,True,Python,980,980,2016-02-03 23:09:17,2016-09-22 16:10:17,https://observatory.mozilla.org/
1758,mozilla,54228300,fathom,mozilla/fathom,False,47,165,True,True,JavaScript,1273,1273,2016-03-18 20:03:05,2016-09-22 21:21:31,https://www.npmjs.com/package/fathom-web
1759,mozilla,55401807,tofino,mozilla/tofino,False,57,6022,True,True,HTML,521,521,2016-04-04 10:13:26,2016-09-22 18:52:59,https://mozilla.github.io/tofino
1760,mozilla,55816013,spidernode,mozilla/spidernode,False,14,238558,True,True,JavaScript,199,199,2016-04-08 23:38:28,2016-09-19 12:59:52,https://ehsanakhgari.org/blog/2016-04-20/project-spidernode
1763,h5bp,486550,html5-boilerplate,h5bp/html5-boilerplate,False,8818,76847,True,True,JavaScript,35303,35303,2010-01-24 18:03:24,2016-09-23 04:36:28,https://html5boilerplate.com/
1764,h5bp,584418,html5boilerplate.com,h5bp/html5boilerplate.com,False,134,13134,True,True,ApacheConf,372,372,2010-03-29 06:22:51,2016-09-21 13:05:46,https://html5boilerplate.com
1765,h5bp,1013694,lazyweb-requests,h5bp/lazyweb-requests,False,85,189,True,False,JavaScript,1531,1531,2010-10-21 23:29:08,2016-09-22 18:47:43,https://github.com/h5bp/lazyweb-requests/issues
1767,h5bp,1171324,mobile-boilerplate,h5bp/mobile-boilerplate,False,711,12204,True,True,ApacheConf,3972,3972,2010-12-15 14:54:15,2016-09-22 13:14:25,http://html5boilerplate.com/mobile/
1768,h5bp,2023124,html5please,h5bp/html5please,False,268,6555,True,True,JavaScript,768,768,2011-07-09 18:32:29,2016-09-21 03:16:32,http://html5please.com/
1769,h5bp,2796380,movethewebforward,h5bp/movethewebforward,False,67,8859,True,False,JavaScript,251,251,2011-11-17 15:27:22,2016-09-01 01:09:55,http://movethewebforward.org
1771,h5bp,3402537,Front-end-Developer-Interview-Questions,h5bp/Front-end-Developer-Interview-Questions,False,4573,1265,True,False,,23109,23109,2012-02-09 23:34:10,2016-09-23 05:04:13,http://h5bp.github.io/Front-end-Developer-Interview-Questions/
1772,h5bp,3457044,mothereffinganimatedgif,h5bp/mothereffinganimatedgif,False,99,694,True,True,JavaScript,338,338,2012-02-16 04:45:58,2016-09-01 02:39:16,http://mothereffinganimatedgif.com/
1774,h5bp,8467993,generator-h5bp,h5bp/generator-h5bp,False,44,26,True,False,JavaScript,222,222,2013-02-27 23:37:19,2016-09-22 15:05:09,https://html5boilerplate.com
1775,h5bp,8481241,generator-server-configs,h5bp/generator-server-configs,False,25,384,True,False,JavaScript,118,118,2013-02-28 14:55:56,2016-07-29 17:13:56,https://github.com/h5bp/server-configs
1776,h5bp,11133743,Effeckt.css,h5bp/Effeckt.css,False,1523,3896,True,True,CSS,10728,10728,2013-07-02 19:57:06,2016-09-23 02:01:16,http://h5bp.github.io/Effeckt.css
1780,yahoo,227871,yos-social-objc,yahoo/yos-social-objc,False,30,569,True,True,Objective-C,110,110,2009-06-15 18:59:49,2016-08-19 20:44:34,http://developer.yahoo.com/social/sdk/objectivec/
1781,yahoo,676347,boomerang,yahoo/boomerang,False,260,23338,True,False,JavaScript,1089,1089,2010-05-20 03:01:02,2016-09-23 01:23:37,http://lognormal.github.com/boomerang/doc/
1782,yahoo,721650,oozie,yahoo/oozie,False,133,23375,True,True,Java,349,349,2010-06-15 07:21:41,2016-09-20 02:44:41,http://yahoo.github.com/oozie/
1785,yahoo,2710254,omid,yahoo/omid,False,102,13655,True,True,Java,273,273,2011-11-04 15:43:59,2016-09-20 11:40:41,http://omid.incubator.apache.org/
1787,yahoo,8364585,pure-site,yahoo/pure-site,False,124,5459,True,False,Handlebars,207,207,2013-02-22 19:48:27,2016-09-18 15:19:29,http://purecss.io/
1789,yahoo,9603240,pure,yahoo/pure,False,1784,2194,True,False,HTML,14969,14969,2013-04-22 16:16:39,2016-09-23 05:06:05,http://purecss.io/
1792,yahoo,13505122,samoa,yahoo/samoa,False,79,6642,False,False,Java,409,409,2013-10-11 17:30:53,2016-09-22 18:50:12,http://samoa.incubator.apache.org
1793,yahoo,14936840,intl-messageformat,yahoo/intl-messageformat,False,44,1214,True,False,JavaScript,287,287,2013-12-04 21:48:45,2016-09-17 00:20:53,http://formatjs.io/
1794,yahoo,15267034,handlebars-intl,yahoo/handlebars-intl,False,24,902,True,True,JavaScript,229,229,2013-12-17 21:56:02,2016-09-15 08:16:04,http://formatjs.io/handlebars/
1796,yahoo,18453652,formatjs-site,yahoo/formatjs-site,False,31,2613,True,True,HTML,280,280,2014-04-04 21:45:13,2016-09-17 12:38:46,http://formatjs.io/
1799,yahoo,21044454,flux-examples,yahoo/flux-examples,False,164,1075,True,False,,1138,1138,2014-06-20 16:22:09,2016-09-14 22:29:05,http://fluxible.io
1804,yahoo,24430898,gifshot,yahoo/gifshot,False,196,20407,True,True,JavaScript,2605,2605,2014-09-24 20:15:02,2016-09-23 03:47:04,http://yahoo.github.io/gifshot/
1805,yahoo,26139258,blink-diff,yahoo/blink-diff,False,29,31786,True,True,JavaScript,415,415,2014-11-03 21:20:26,2016-09-21 03:07:02,http://yahoo.github.io/blink-diff/
1806,yahoo,26139403,kobold,yahoo/kobold,False,9,31424,True,True,JavaScript,132,132,2014-11-03 21:23:43,2016-09-13 10:59:21,http://yahoo.github.io/kobold/
1807,yahoo,26189434,fluxible,yahoo/fluxible,False,190,2500,True,False,JavaScript,1660,1660,2014-11-04 21:25:38,2016-09-22 22:34:24,http://fluxible.io
1814,yahoo,32270084,end-to-end,yahoo/end-to-end,False,28,13929,True,True,JavaScript,199,199,2015-03-15 16:14:20,2016-08-11 10:09:44,http://yahoo.tumblr.com/post/113708033335/user-focused-security-end-to-end-encryption
